exponent,min_runtime_old,min_runtime_new
6107,0.04717312599677825,0.0012761999969370663
6108,0.008822440002404619,0.005062680000264663
6109,0.009820147999562323,0.0009374899964313954
6110,0.005543549996218644,0.0025738100011949427
6111,0.0056580689997645095,0.0010217199960607104
6112,0.005554609997489024,0.001134819998696912
6113,0.005698968998331111,0.0009574499999871477
6114,0.04934164600126678,0.0010152300019399263
6115,0.005704800001694821,0.0010153300027013756
6116,0.005506929999683052,0.0010103399981744587
6117,0.05133186600141926,0.0011011000024154782
6118,0.006841258997155819,0.0010976599951391108
6119,0.005437630003143568,0.0010370099989813752
6120,0.005525799999304581,0.000973849993897602
6121,0.0055630499991821125,0.0009376989983138628
6122,0.005647678997775074,0.00100891000329284
6123,0.05273619599756785,0.0010280909991706721
6124,0.013638260003062896,0.0010078400009660982
6125,0.005457279999973252,0.0009734109989949502
6126,0.006040380001650192,0.000975859999016393
6127,0.005680769994796719,0.0009561900005792268
6128,0.005568918997596484,0.000979099997493904
6129,0.00545630999840796,0.0009414799933438189
6130,0.005520630002138205,0.0009312399997725151
6131,0.005369559999962803,0.000963720005529467
6132,0.005364159995224327,0.0009284500047215261
6133,0.005335529996955302,0.000925710002775304
6134,0.0057841890011332,0.0026099789974978194
6135,0.005607929997495376,0.0009658199996920303
6136,0.007248438996612094,0.0009327100051450543
6137,0.003589380001358222,0.0008830000006128103
6138,0.0046397799960686825,0.05058857599942712
6139,0.0054517800017492846,0.0009337600058643147
6140,0.005423328999313526,0.0009749099990585819
6141,0.005683228999259882,0.0010244889999739826
6142,0.005514589000085834,0.0009921800010488369
6143,0.007030370004940778,0.0009454099999857135
6144,0.005383599003835116,0.000935709998884704
6145,0.005461599001137074,0.0010085699977935292
6146,0.006575588995474391,0.0009379399998579174
6147,0.005467290000524372,0.000942830003623385
6148,0.005311450004228391,0.0012197289979667403
6149,0.0034808299969881773,0.000898070000403095
6150,0.00435427000047639,0.0008613800018792972
6151,0.005643578995659482,0.0009653899978729896
6152,0.005546448999666609,0.0011246990034123883
6153,0.005244749001576565,0.0009559500031173229
6154,0.005040228999860119,0.0009693199972389266
6155,0.0543126350021339,0.0011220399974263273
6156,0.006187309998495039,0.0011869600057252683
6157,0.006788498998503201,0.0009834700031206012
6158,0.005773999997472856,0.0010089999996125698
6159,0.006125590000010561,0.001002840006549377
6160,0.051805855000566225,0.0011828400020021945
6161,0.005826698994496837,0.0010251899948343635
6162,0.005668580000929069,0.0009443800008739345
6163,0.051131255000655074,0.0009639000054448843
6164,0.005759059997217264,0.0010358989966334775
6165,0.0055470290026278235,0.0009745700008352287
6166,0.006176449001941364,0.0011224499976378866
6167,0.00600490000215359,0.0010496999966562726
6168,0.005419110006187111,0.0010121499944943935
6169,0.05307952599832788,0.0012409699993440881
6170,0.005532729999686126,0.0009693900065030903
6171,0.007334360001550522,0.0009590300032868981
6172,0.005362919997423887,0.0013262209977256134
6173,0.008117658995615784,0.000977260002400726
6174,0.00567810900247423,0.0010187400039285421
6175,0.006175510003231466,0.0012026300028082915
6176,0.005681490001734346,0.0011157699991599657
6177,0.006553470004291739,0.0010479300035513006
6178,0.016803669001092203,0.0009682199961389415
6179,0.018342288996791467,0.0012037499982398003
6180,0.005913249005971011,0.0011240599997108802
6181,0.005949589998635929,0.0009429889978491701
6182,0.01456218000384979,0.0010778500000014901
6183,0.005737209001381416,0.001027831000101287
6184,0.005888890002097469,0.001083000002836343
6185,0.006046239999704994,0.0019878199964296073
6186,0.005882780002139043,0.0009301199970650487
6187,0.010902779002208263,0.0010005489966715686
6188,0.006037268998625223,0.0010011299964389764
6189,0.061081423998984974,0.0045876400035922416
6190,0.00563749999855645,0.0010299900022801012
6191,0.005807620000268798,0.001017490001686383
6192,0.006089989998145029,0.0010010800033342093
6193,0.004903089997242205,0.001015960006043315
6194,0.037714167003287,0.002082920000248123
6195,0.0035803299979306757,0.0008828299978631549
6196,0.00912693899590522,0.009545200002321508
6197,0.005450709999422543,0.0009493289981037378
6198,0.006406578999303747,0.0009571500049787574
6199,0.025559938003425486,0.0009865989995887503
6200,0.005500510000274517,0.0009649900021031499
6201,0.006350599003781099,0.001070689999323804
6202,0.003902179996657651,0.0009088290025829338
6203,0.010299439003574662,0.0009467599957133643
6204,0.0473964260017965,0.0035614200023701414
6205,0.008610978999058716,0.0009005999963846989
6206,0.02481754899781663,0.000970369997958187
6207,0.028036677998898085,0.0010216499940725043
6208,0.012257968999620061,0.0009747200019774027
6209,0.005492968994076364,0.0011171899968758225
6210,0.012036599000566639,0.0010852799969143234
6211,0.030281118000857532,0.0009386189994984306
6212,0.005727109994040802,0.0010887090029427782
6213,0.004636169003788382,0.0010170589957851917
6214,0.005386450000514742,0.0009018300042953342
6215,0.013355639996007085,0.0009339600001112558
6216,0.007474619000277016,0.0010149900044780225
6217,0.011158708999573719,0.0016098599953693338
6218,0.018953118997160345,0.0009884199971565977
6219,0.006859259003249463,0.0010763000027509406
6220,0.01002425900514936,0.000982489000307396
6221,0.009386150006321259,0.001047549994837027
6222,0.019777818000875413,0.0009853399969870225
6223,0.02241643799789017,0.000943940001889132
6224,0.006171439003082924,0.001009569998132065
6225,0.04032646699488396,0.0011225599955650978
6226,0.006659120001131669,0.0010129200018127449
6227,0.005552579998038709,0.0010986599954776466
6228,0.005355669003620278,0.0009928199942805804
6229,0.010797508999530692,0.0010286600008839741
6230,0.015451778999704402,0.0009760799948708154
6231,0.00680265999835683,0.0009738200024003163
6232,0.004869090000283904,0.001104610004404094
6233,0.0058697990025393665,0.0009582200000295416
6234,0.005835399999341462,0.0009814889999688603
6235,0.005028790001233574,0.0010743599996203557
6236,0.004964988998835906,0.0009891599984257482
6237,0.007141520000004675,0.000985420003416948
6238,0.003931110004486982,0.0008871600002748892
6239,0.0068355199982761405,0.0009285600026487373
6240,0.0049055300041800365,0.0010110700022778474
6241,0.003652959996543359,0.0009702789975563064
6242,0.004419479999342002,0.0008889700038707815
6243,0.0037881800017203204,0.050509435997810215
6244,0.004981550002412405,0.0009922300014295615
6245,0.005490700001246296,0.0009767299998202361
6246,0.005302609002683312,0.0010296799955540337
6247,0.0050932500016642734,0.0025694089999888092
6248,0.0047184200011543,0.001003650002530776
6249,0.004519848997006193,0.0009218900013365783
6250,0.004779920003784355,0.0012338399974396452
6251,0.06276685500051826,0.0009635099995648488
6252,0.005360219001886435,0.0010937700062640943
6253,0.00433300000440795,0.0010095800025737844
6254,0.004654969001421705,0.000976460003585089
6255,0.008403038998949341,0.001027790000080131
6256,0.009430260004592128,0.001038469999912195
6257,0.0055188199985423125,0.0012041200025123544
6258,0.050545507001515944,0.0010002700000768527
6259,0.0051233300036983564,0.0010294000021531247
6260,0.010065340000437573,0.0011929100000998005
6261,0.004928358997858595,0.0009651299988036044
6262,0.004675348995078821,0.0009069899970199913
6263,0.0054262300036498345,0.000977929994405713
6264,0.011361869997926988,0.0013285090026329271
6265,0.004516590001003351,0.0008893599951989017
6266,0.004885859998466913,0.0008820299990475178
6267,0.04992814599972917,0.0011113599975942634
6268,0.00574679999408545,0.0010767700005089864
6269,0.004859009000938386,0.0010398490048828535
6270,0.0049234500038437545,0.0010355899939895608
6271,0.005560829995374661,0.05072515600477345
6272,0.054396406005253084,0.0009809089970076457
6273,0.005565739003941417,0.0009679290014901198
6274,0.005694409999705385,0.0009794800062081777
6275,0.003939979993447196,0.0010358099971199408
6276,0.013237669998488855,0.0009668000056990422
6277,0.005741829998441972,0.001057999994372949
6278,0.005224339998676442,0.0009914800029946491
6279,0.0053133300025365315,0.0011327700049150735
6280,0.0050763990002451465,0.0009839999984251335
6281,0.05455171500216238,0.0009928199942805804
6282,0.005172709999897052,0.0010516699985601008
6283,0.005263060003926512,0.0009880500001600012
6284,0.005345990000932943,0.0009798489991226234
6285,0.004428630003530998,0.0012225710015627556
6286,0.01054110900440719,0.0010630899996613152
6287,0.008564418996684253,0.001023971002723556
6288,0.004637559002730995,0.0010138709985767491
6289,0.05523040600382956,0.00105825000355253
6290,0.0058343400014564395,0.000930369998968672
6291,0.004078749996551778,0.0009502800021436997
6292,0.0048508990003028885,0.001126399998611305
6293,0.006107948996941559,0.0010793190012918785
6294,0.005312679000780918,0.0012282999960007146
6295,0.005530799004191067,0.0010306199983460829
6296,0.00426560000050813,0.0008922289998736233
6297,0.004802258998097386,0.0009015199975692667
6298,0.005335118999937549,0.0012829500046791509
6299,0.05043323599966243,0.0010286899996572174
6300,0.0036273799996706657,0.001006230006169062
6301,0.005652339998050593,0.000991790002444759
6302,0.005623999000818003,0.0009215999962179922
6303,0.004810849997738842,0.0010121800005435944
6304,0.005593460002273787,0.0009258200007025152
6305,0.004599398998834658,0.0010079800049425103
6306,0.004048210001201369,0.00099305000185268
6307,0.004018138999526855,0.001017199996567797
6308,0.005266760002996307,0.001081130001693964
6309,0.005923158998484723,0.0010200300021097064
6310,0.005928468999627512,0.001020659998175688
6311,0.013500899003702216,0.0010039400003734045
6312,0.004996800002118107,0.0009671000007074326
6313,0.004114508999919053,0.0009762400004547089
6314,0.003928279998945072,0.0009253090029233135
6315,0.004511778999585658,0.0011087500024586916
6316,0.006314709993603174,0.0011003600011463277
6317,0.0060967790050199255,0.0011192910023964942
6318,0.005761079999501817,0.0010331899975426495
6319,0.005960958995274268,0.0010963300010189414
6320,0.005757020000601187,0.0010399700040579773
6321,0.00614363000204321,0.0010754399991128594
6322,0.005667369994625915,0.0010373199984314851
6323,0.005798819001938682,0.0011611000008997507
6324,0.005813538999063894,0.0010732399969128892
6325,0.006470619999163318,0.0010320799992769025
6326,0.005749408999690786,0.0010071099968627095
6327,0.005318809999153018,0.001099709996196907
6328,0.006172838999191299,0.0012829309998778626
6329,0.008025719005672727,0.0015301699968404137
6330,0.05545230599818751,0.001830918998166453
6331,0.005729560005420353,0.0010475300005055033
6332,0.00469694899948081,0.04266347700468032
6333,0.006295939994743094,0.0010398599988548085
6334,0.0062707089964533225,0.0010748600034276024
6335,0.005918320006458089,0.0011071700064348988
6336,0.0064106690042535774,0.0010878200046136044
6337,0.005623509998258669,0.00091252000129316
6338,0.006037469996954314,0.0010397400037618354
6339,0.007757138999295421,0.0010323789974790998
6340,0.006324439003947191,0.0011557599937077612
6341,0.05515980599739123,0.0011464199997135438
6342,0.008148859000357334,0.000934449999476783
6343,0.051831057004164904,0.0010840600007213652
6344,0.006080339000618551,0.0010908100011874922
6345,0.006010118995618541,0.0013003700005356222
6346,0.007159269996918738,0.001175929995952174
6347,0.0084648800038849,0.0011071199987782165
6348,0.04665917599777458,0.0010472599969943985
6349,0.0052838299961877055,0.0011053700000047684
6350,0.005660609000187833,0.0012236199981998652
6351,0.005354560002160724,0.0010860500042326748
6352,0.009390469000209123,0.0009421899958397262
6353,0.004239620000589639,0.000963950005825609
6354,0.050549055995361414,0.0010530500003369525
6355,0.00662002000171924,0.0010981200030073524
6356,0.005262959995889105,0.0010125800035893917
6357,0.004067570000188425,0.0010750200017355382
6358,0.00613059000170324,0.0010163899933104403
6359,0.004794339001819026,0.0010527100021135993
6360,0.004915539000649005,0.000985929997113999
6361,0.004717119998531416,0.0010762600068119355
6362,0.004948499998135958,0.0010189400054514408
6363,0.004217109999444801,0.0009609690023353323
6364,0.004517609995673411,0.0009708299985504709
6365,0.005702408998331521,0.001131158998759929
6366,0.008239060000050813,0.0009620199998607859
6367,0.004623029999493156,0.0010500400021555834
6368,0.0038501899980474263,0.0010382600012235343
6369,0.0585813159996178,0.0009456200059503317
6370,0.00489118900441099,0.0010208300009253435
6371,0.007577939999464434,0.0010211600019829348
6372,0.005321689000993501,0.0010773699978017248
6373,0.004983879000064917,0.0010181199977523647
6374,0.0044753999973181635,0.0009275300035369582
6375,0.004639949998818338,0.0009317899966845289
6376,0.004099620004126336,0.0009973799969884567
6377,0.05737685600615805,0.001151440003013704
6378,0.04759794600249734,0.0010486900064279325
6379,0.005404208997788373,0.0009216899998136796
6380,0.005811878996610176,0.0009657799964770675
6381,0.005902340002648998,0.0010456499949214049
6382,0.005913799999689218,0.0011736899978131987
6383,0.004977289994712919,0.0010319299981347285
6384,0.003705349998199381,0.0009465700059081428
6385,0.005784669003332965,0.05061455599934561
6386,0.003940429000067525,0.000999349998892285
6387,0.0037190400034887716,0.0009655200046836399
6388,0.003832610003883019,0.05060931600019103
6389,0.0037313299981178716,0.0009866099935607053
6390,0.003947080003854353,0.001062379997165408
6391,0.0037982499998179264,0.0009561999977449887
6392,0.0038491189989144914,0.0009258599966415204
6393,0.004031099000712857,0.0009469199940213002
6394,0.0045876090007368475,0.0009946799982571974
6395,0.0051851000025635585,0.001028320002660621
6396,0.005245170003036037,0.002529350000259001
6397,0.004615779995219782,0.0009505299967713654
6398,0.014235018999897875,0.0011929399988730438
6399,0.007152260004659183,0.0009695699991425499
6400,0.015158548994804733,0.001038160000462085
6401,0.005755990001489408,0.0010831100007635541
6402,0.04209124699991662,0.001140959000622388
6403,0.00628872899687849,0.0013660900003742427
6404,0.006283999995503109,0.0011632989990175702
6405,0.008503009004925843,0.001089230994693935
6406,0.005034618996432982,0.0010906109964707866
6407,0.004072659998200834,0.0009890700021060184
6408,0.004754599998705089,0.0010782200042740442
6409,0.005303459998685867,0.0011011599999619648
6410,0.005907378996198531,0.0010632689954945818
6411,0.005901779994019307,0.04275847600365523
6412,0.00565939999796683,0.0010362800021539442
6413,0.005688929995812941,0.0011345699967932887
6414,0.005993110004055779,0.0010943789966404438
6415,0.006397939003363717,0.0010748600034276024
6416,0.005695658997865394,0.0010942899971269071
6417,0.006075619996408932,0.0010801199969137087
6418,0.006142070000350941,0.001012830005493015
6419,0.05152341700159013,0.0010539100039750338
6420,0.006934519995411392,0.0011257500009378418
6421,0.006295008999586571,0.0011297200035187416
6422,0.009707029006676748,0.0012795290022040717
6423,0.005394849002186675,0.0010454599978402257
6424,0.013363710000703577,0.0010329500000807457
6425,0.005578039999818429,0.0009611400018911809
6426,0.013152569001249503,0.0013754000028711744
6427,0.03429719699488487,0.0010270200000377372
6428,0.005720879998989403,0.0012049100041622296
6429,0.008586069001466967,0.0011362400036887266
6430,0.006135069997981191,0.0010440000041853637
6431,0.056064146003336646,0.0010558709982433356
6432,0.00776473899895791,0.0010249100014334545
6433,0.005800279002869502,0.0011246400026720949
6434,0.008332368997798767,0.0010528999991947785
6435,0.005963700001302641,0.0010373199984314851
6436,0.038554966005904134,0.0010823600023286417
6437,0.005968640005448833,0.0010304000024916604
6438,0.010235239002213348,0.001103059999877587
6439,0.005899659998249263,0.001018679999106098
6440,0.005881349999981467,0.0010250800041831098
6441,0.0045570290021714754,0.001042739997501485
6442,0.011986509001872037,0.0010910100027103908
6443,0.04029571699356893,0.0012452000009943731
6444,0.005015269998693839,0.0010791399981826544
6445,0.004747079001390375,0.0010786190032376908
6446,0.005518559002666734,0.001085859003069345
6447,0.00612715000170283,0.0010626200019032694
6448,0.00458094899659045,0.0011180200017406605
6449,0.005816878998302855,0.0010676910023903474
6450,0.006004208997183014,0.0010376099962741137
6451,0.004859389002376702,0.0010020499976235442
6452,0.0064361000040662475,0.0011127999969176017
6453,0.006152880006993655,0.0011430200029280968
6454,0.007149649005441461,0.0011547399990377016
6455,0.006128369997895788,0.0011303700011922047
6456,0.006458638999902178,0.0013644989958265796
6457,0.0062701990027562715,0.0012335900028119795
6458,0.05362019599851919,0.0010995300035574473
6459,0.0061471890003304,0.001118578999012243
6460,0.0063233890032279305,0.0010348709984100424
6461,0.005911608997848816,0.001113691003411077
6462,0.04863836600270588,0.0010342700043111108
6463,0.006114229996455833,0.0010897300016949885
6464,0.055728896004438866,0.0011212600002181716
6465,0.0062909599946578965,0.0011503599962452427
6466,0.005893539004318882,0.0015714399996795692
6467,0.007850519999919925,0.0011791200013249181
6468,0.006032458994013723,0.0010583889961708337
6469,0.0057883299959939905,0.001070239995897282
6470,0.006226919998880476,0.0011338199983583763
6471,0.0061936790007166564,0.0010322699963580817
6472,0.004239709996909369,0.0016567000056966208
6473,0.006734660004440229,0.0010935489990515634
6474,0.004556210005830508,0.0013216299994383007
6475,0.0065734790041460656,0.001025270001264289
6476,0.005094929001643322,0.001014369998301845
6477,0.004693369999586139,0.0016275199959636666
6478,0.006011739998939447,0.0010592799953883514
6479,0.005923130003793631,0.0010341800007154234
6480,0.005998920001729857,0.0010683599975891411
6481,0.00617586899898015,0.00105520999932196
6482,0.006322119996184483,0.001118619999033399
6483,0.005043928998929914,0.0010466800013091415
6484,0.005203559994697571,0.0010947999980999157
6485,0.004113139999390114,0.0009739300003275275
6486,0.005006259998481255,0.0010568689976935275
6487,0.006043959998351056,0.0009661000003688969
6488,0.005339839000953361,0.0010441090053063817
6489,0.005726848998165224,0.0010526999976718798
6490,0.056728275994828437,0.0012529500017990358
6491,0.005474059995322023,0.001039340000716038
6492,0.0056284499951289035,0.00110172999848146
6493,0.00628070899983868,0.001041098999849055
6494,0.05251998599851504,0.0010246199963148683
6495,0.053581035004754085,0.0010004600044339895
6496,0.005555149997235276,0.0009846899993135594
6497,0.0038076799974078313,0.0009910400040098466
6498,0.0053499790010391735,0.0009549399983370677
6499,0.004029780000564642,0.0009764799979166128
6500,0.004089850001037121,0.001013419998344034
6501,0.0046332490019267425,0.0009711599996080622
6502,0.056048156999167986,0.0010590089950710535
6503,0.0062051900022197515,0.0010515399990254082
6504,0.05584651499520987,0.0010438999961479567
6505,0.0061840700000175275,0.001050020000548102
6506,0.05998416599322809,0.0010513899978832342
6507,0.006169950000185054,0.0010508400009712204
6508,0.006245589000172913,0.0010463300059200265
6509,0.006289019001997076,0.0010472100038896315
6510,0.0052224789978936315,0.0009709599980851635
6511,0.0092064290001872,0.00466428000072483
6512,0.004147179002757184,0.0009541799954604357
6513,0.004577109997626394,0.0012662200024351478
6514,0.005407739001384471,0.0011986399986199103
6515,0.05090289499639766,0.0019204400014132261
6516,0.007875420000345912,0.001081178997992538
6517,0.00794873899576487,0.0010841199982678518
6518,0.00517373899492668,0.0011145199969178066
6519,0.005944478994933888,0.0011686700017889962
6520,0.00503403099719435,0.001087190001271665
6521,0.004064430002472363,0.0010692299983929843
6522,0.01275313900259789,0.0019736200047191232
6523,0.00683759999810718,0.001501740000094287
6524,0.006363569002132863,0.0013991200030432083
6525,0.006532290004543029,0.001121779998356942
6526,0.05314456699852599,0.001105699993786402
6527,0.005465959002322052,0.0010786099956021644
6528,0.00627401899691904,0.0011294200012343936
6529,0.00730805000057444,0.0011163199960719794
6530,0.010193608999543358,0.0019273099969723262
6531,0.0066365989987389185,0.0011080699987360276
6532,0.005863919999683276,0.0011047599982703105
6533,0.00651640999421943,0.0011005999986082315
6534,0.0062260490012704395,0.001055130000167992
6535,0.006359179002174642,0.0010285099997418001
6536,0.005238669000391383,0.0010780700031318702
6537,0.004265060000761878,0.0014387389965122566
6538,0.05525545500131557,0.0010491599969100207
6539,0.0062917100003687665,0.0010315899999113753
6540,0.004635709003196098,0.0011887709988513961
6541,0.007745740003883839,0.0010075099999085069
6542,0.004486840000026859,0.0010883400027523749
6543,0.05316862600011518,0.0010996899945894256
6544,0.006451938999816775,0.001092919999791775
6545,0.005915809997532051,0.0010371800017310306
6546,0.006409460002032574,0.0011310900008538738
6547,0.004958440003974829,0.001111740006308537
6548,0.005974979998427443,0.0010876300002564676
6549,0.005097489993204363,0.0011082900018664077
6550,0.014570929000910837,0.001080599999113474
6551,0.02072157799557317,0.012124749002396129
6552,0.014019569003721699,0.0010570110025582835
6553,0.006198679999215528,0.0010828800004674122
6554,0.0050963700050488114,0.0010975400000461377
6555,0.006264639996516053,0.0010645709990058094
6556,0.005867260006198194,0.0010823600023286417
6557,0.006101778999436647,0.0010802799952216446
6558,0.006155390001367778,0.0010542089949012734
6559,0.006118728997535072,0.001057569999829866
6560,0.004381120001198724,0.0010700900020310655
6561,0.0039910699997562915,0.0014222399986465462
6562,0.054226255997491535,0.0009703700052341446
6563,0.005930220002483111,0.0010660500047379173
6564,0.004076708995853551,0.0010361800013924949
6565,0.0039516189935966395,0.00113032000081148
6566,0.004797998997673858,0.0011295299991616048
6567,0.005013818998122588,0.0011116800014860928
6568,0.0044423700019251555,0.000993699999526143
6569,0.004130630004510749,0.0009964600030798465
6570,0.004013360005046707,0.05061704599938821
6571,0.0042534499953035265,0.0011999299968010746
6572,0.05399347499769647,0.001057039997249376
6573,0.004405599000165239,0.001068979996489361
6574,0.005447768999147229,0.0009913690009852871
6575,0.0043959690010524355,0.0009909000000334345
6576,0.0050976690035895444,0.0011255399949732237
6577,0.004590820004523266,0.0010125999979209155
6578,0.005036569004005287,0.0009937290014931932
6579,0.004520369999227114,0.000993479996395763
6580,0.006139639997854829,0.0011580600039451383
6581,0.058643354997911956,0.0011410599981900305
6582,0.007722198999545071,0.0010804499979713
6583,0.004522089999227319,0.001127569004893303
6584,0.005034840003645513,0.001191290000861045
6585,0.0054323799995472655,0.001081440001144074
6586,0.0045495599988498725,0.0010240500050713308
6587,0.004358400001365226,0.001019859999360051
6588,0.0042045599984703586,0.0009963499978766777
6589,0.004083740001078695,0.0011429500009398907
6590,0.058716685001854785,0.0009937699942383915
6591,0.004892479999398347,0.0010059990017907694
6592,0.0043055600035586394,0.001118309999583289
6593,0.004432359004567843,0.0011330599954817444
6594,0.00492382900119992,0.001149380004790146
6595,0.005828868997923564,0.0010662400018190965
6596,0.004199440001684707,0.0010800000018207356
6597,0.005416450003394857,0.0009858199991867878
6598,0.0050150099996244535,0.0010694599986891262
6599,0.0052146599991829135,0.0011152700026286766
6600,0.005411589998402633,0.05071645600401098
6601,0.006026759998349007,0.0018077100030495785
6602,0.0057177089984179474,0.001029000006383285
6603,0.003988678996392991,0.0010505309983273037
6604,0.006084140004531946,0.0011898400043719448
6605,0.004986719999578781,0.0010704899978009053
6606,0.006275359002756886,0.001021769996441435
6607,0.004091668997716624,0.001021720003336668
6608,0.004129608998482581,0.0010034599981736392
6609,0.0038944499974604696,0.000998010000330396
6610,0.006296048995864112,0.001098020002245903
6611,0.00588766900182236,0.0012632299985853024
6612,0.0042798890062840655,0.0010557000059634447
6613,0.006252318999031559,0.001130279000790324
6614,0.00612358999933349,0.0011205700066057034
6615,0.004622090003977064,0.0010565499978838488
6616,0.011383868994016666,0.0011868000001413748
6617,0.00631407000037143,0.0011643999969237484
6618,0.005761358996096533,0.0011839200014946982
6619,0.006179750002047513,0.0012400900013744831
6620,0.044221757001650985,0.001108399999793619
6621,0.006374229000357445,0.0010963399981847033
6622,0.053723685996374115,0.0011267099980614148
6623,0.005617700000584591,0.0011144799937028438
6624,0.005291998997563496,0.001089479002985172
6625,0.0066892899994854815,0.0010943599991151132
6626,0.007346489997871686,0.0011974599983659573
6627,0.00528976900386624,0.0010899200060521252
6628,0.005797210003947839,0.0010906300012720749
6629,0.00641048900433816,0.0011513200006447732
6630,0.005268380002235062,0.0010868489989661612
6631,0.00620321900350973,0.002723778998188209
6632,0.006283590002567507,0.0011159690038766712
6633,0.0056510800059186295,0.0010894000006373972
6634,0.006391590002749581,0.0012994499993510544
6635,0.008599849003076088,0.002800459995341953
6636,0.006305939001322258,0.0011666200007312
6637,0.005630210005620029,0.0011665099955280311
6638,0.010932239005342126,0.001307000005908776
6639,0.005722090005292557,0.001105929994082544
6640,0.008516668996890076,0.0011858399957418442
6641,0.004994028997316491,0.00127605000307085
6642,0.0056889199986471795,0.0012143400017521344
6643,0.004749649000586942,0.0010619200038490817
6644,0.005835979995026719,0.0010719299971242435
6645,0.005579819000558928,0.001174868993985001
6646,0.0062138499997672625,0.0011112299980595708
6647,0.005979059998935554,0.0011270899994997308
6648,0.005423338996479288,0.0011426599958213046
6649,0.006205089004652109,0.0011755689993151464
6650,0.05770565599959809,0.0010806400023284368
6651,0.0042452800043975,0.0011031700050807558
6652,0.00631780999538023,0.0011058300005970523
6653,0.005544858999201097,0.001172830001451075
6654,0.005915860005188733,0.0011314799994579516
6655,0.055056785997294355,0.0011608599961618893
6656,0.004618579994712491,0.0011079500036430545
6657,0.004619408995495178,0.0011124800003017299
6658,0.006028020005032886,0.001047650002874434
6659,0.005982008995488286,0.046830516002955846
6660,0.0059268889963277616,0.001035499997669831
6661,0.005703499999071937,0.001122159999795258
6662,0.0050617989982129075,0.001138020001235418
6663,0.010546168996370398,0.0011381899967091158
6664,0.006425769999623299,0.0012204499944346026
6665,0.006047579998266883,0.001030239996907767
6666,0.004907319002086297,0.0010246700039715506
6667,0.004523059003986418,0.001099629997042939
6668,0.005847129003086593,0.003357148998475168
6669,0.004571759993268643,0.001181220002763439
6670,0.006623659995966591,0.0010770299995783716
6671,0.006179479001730215,0.0011288700043223798
6672,0.0062380699964705855,0.0015814099970157258
6673,0.006405680003808811,0.0011429699952714145
6674,0.007134389998100232,0.0011657610011752695
6675,0.006139039993286133,0.0010412400006316602
6676,0.004558259002806153,0.0010477800024091266
6677,0.004884160000074189,0.0011864400003105402
6678,0.006073310003557708,0.0011244600027566776
6679,0.004400489000545349,0.0011120600029244088
6680,0.008148050001182128,0.0011312400019960478
6681,0.005813618998217862,0.008113588999549393
6682,0.005349580002075527,0.0010184689963352866
6683,0.004728870000690222,0.001048728998284787
6684,0.0043953999993391335,0.001125859998865053
6685,0.004573860001983121,0.0011377000046195462
6686,0.005055979003373068,0.0010572799947112799
6687,0.004637939004169311,0.001031799998600036
6688,0.00432818999979645,0.0010601299945847131
6689,0.006468129002314527,0.0011053900016122498
6690,0.004719420001492836,0.0010296399996150285
6691,0.004792959996848367,0.0011368199993739836
6692,0.005198480001126882,0.001061768998624757
6693,0.004647809000744019,0.0010775889968499541
6694,0.004507940000621602,0.0010142800019821152
6695,0.0043446889976621605,0.0010516399997868575
6696,0.00436562999675516,0.0011365000027581118
6697,0.004462298995349556,0.0010342599998693913
6698,0.005352318999939598,0.001050858998496551
6699,0.004609889998391736,0.001067709999915678
6700,0.006303439993644133,0.0010254700027871877
6701,0.0064456789987161756,0.0013020000042160973
6702,0.006328520001261495,0.0011031890026060864
6703,0.005183478999242652,0.0011417399946367368
6704,0.005365859004086815,0.0011614700051723048
6705,0.07050373500533169,0.0011541799976839684
6706,0.006830409001850057,0.0011712900013662875
6707,0.008126818996970542,0.0011738800021703355
6708,0.006287230004090816,0.0013577790014096536
6709,0.006462029996328056,0.0011711999977706
6710,0.006274029001360759,0.001217629003804177
6711,0.006699438999930862,0.0011454699997557327
6712,0.03775741699791979,0.0011056000003009103
6713,0.006908470000780653,0.0012406099995132536
6714,0.05167445500410395,0.0011337500036461279
6715,0.005490269999427255,0.0010972099989885464
6716,0.0065038699976867065,0.0011111200001323596
6717,0.007185160000517499,0.0012767899970640428
6718,0.005995539002469741,0.001303589997405652
6719,0.0045849800007999875,0.0018532690010033548
6720,0.005699430003005546,0.0011183500027982518
6721,0.061589905999426264,0.001173409997136332
6722,0.005556338997848798,0.0011448300065239891
6723,0.005752409997512586,0.0010881199996219948
6724,0.006508990001748316,0.0010482700017746538
6725,0.006493799002782907,0.0011241899992455728
6726,0.05561593599850312,0.00103903999843169
6727,0.004292299003282096,0.0011584899984882213
6728,0.05134865600120975,0.0012321600006544031
6729,0.0061686600020038895,0.0055431199943996035
6730,0.006168150001030881,0.0012004599993815646
6731,0.006416848998924252,0.001154229998064693
6732,0.005506900000909809,0.0011485200011520647
6733,0.0052228800050215796,0.0010929300042334944
6734,0.005518619000213221,0.0011342700017848983
6735,0.006765789003111422,0.001118309999583289
6736,0.005957249995844904,0.0011532499993336387
6737,0.006249259000469465,0.001150100004451815
6738,0.0063859299989417195,0.0010219499963568524
6739,0.0059456489980220795,0.0012046700067003258
6740,0.005840739999257494,0.0011333989968989044
6741,0.006102150000515394,0.0011624899998423643
6742,0.006133629998657852,0.0011421399976825342
6743,0.006093609001254663,0.0011502900015329942
6744,0.05604211500030942,0.0012014899984933436
